,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,total_amount,payment_type,trip_type,congestion_surcharge,cbd_congestion_fee,trip_duration_minutes,pickup_hour,pickup_day,pickup_month
19655,75,238,1.0,0.75,6.5,1.0,0.5,0.0,0.0,9.0,2.0,1.0,0.0,0.0,3.7333333333333334,20,Tuesday,1
19656,260,82,1.0,0.56,7.2,1.0,0.5,1.94,0.0,11.64,1.0,1.0,0.0,0.0,5.866666666666666,20,Tuesday,1
19657,95,134,1.0,1.59,10.0,1.0,0.5,3.75,0.0,16.25,1.0,1.0,0.0,0.0,7.95,20,Tuesday,1
19658,210,210,1.0,1.6,9.3,1.0,1.5,2.35,0.0,14.15,1.0,1.0,0.0,0.0,7.083333333333333,20,Tuesday,1
19659,75,263,1.0,1.35,10.7,1.0,0.5,3.19,0.0,19.14,1.0,1.0,2.75,0.0,9.183333333333334,20,Tuesday,1
19662,75,42,1.0,1.8,10.0,1.0,0.5,2.5,0.0,15.0,1.0,1.0,0.0,0.0,6.85,20,Tuesday,1
19663,74,237,1.0,2.88,17.0,1.0,0.5,3.34,0.0,25.59,1.0,1.0,2.75,0.0,14.75,20,Tuesday,1
19665,7,264,1.0,0.0,10.0,0.0,0.0,3.3,0.0,14.3,1.0,2.0,0.0,0.0,0.05,20,Tuesday,1
19667,97,85,1.0,4.26,24.0,1.0,0.5,5.3,0.0,31.8,1.0,1.0,0.0,0.0,22.783333333333335,20,Tuesday,1
19668,95,134,1.0,1.73,10.7,1.0,0.5,2.0,0.0,15.2,1.0,1.0,0.0,0.0,8.533333333333333,20,Tuesday,1
19670,97,17,1.0,2.16,14.9,1.0,0.5,2.6,0.0,20.0,1.0,1.0,0.0,0.0,14.533333333333333,20,Tuesday,1
19671,97,181,1.0,1.21,10.0,1.0,0.5,2.5,0.0,15.0,1.0,1.0,0.0,0.0,8.633333333333333,20,Tuesday,1
19672,65,37,1.0,3.59,21.2,1.0,0.5,2.0,0.0,25.7,1.0,1.0,0.0,0.0,22.516666666666666,20,Tuesday,1
19673,95,135,1.0,1.78,12.8,1.0,0.5,2.0,0.0,17.3,1.0,1.0,0.0,0.0,11.7,20,Tuesday,1
19674,97,181,1.0,2.46,14.9,1.0,0.5,0.0,0.0,17.4,2.0,1.0,0.0,0.0,13.8,20,Tuesday,1
19675,65,144,1.0,2.66,14.9,1.0,0.5,2.09,0.0,22.99,1.0,1.0,2.75,0.75,11.666666666666666,20,Tuesday,1
19676,210,210,1.0,0.68,6.5,1.0,0.5,2.7,0.0,11.7,1.0,1.0,0.0,0.0,4.983333333333333,20,Tuesday,1
19677,210,150,1.0,1.24,8.6,1.0,0.5,2.22,0.0,13.32,1.0,1.0,0.0,0.0,7.816666666666666,20,Tuesday,1
19679,65,97,1.0,1.59,12.8,1.0,0.5,0.0,0.0,15.3,2.0,1.0,0.0,0.0,13.25,20,Tuesday,1
19680,74,239,1.0,2.9,14.9,1.0,0.5,3.02,0.0,23.17,1.0,1.0,2.75,0.0,11.333333333333334,20,Tuesday,1
19681,196,196,1.0,1.1,7.2,1.0,1.5,2.25,0.0,11.95,1.0,1.0,0.0,0.0,5.966666666666667,20,Tuesday,1
19682,24,41,1.0,0.64,7.2,1.0,0.5,1.0,0.0,10.7,1.0,1.0,0.0,0.0,5.066666666666666,20,Tuesday,1
19683,74,262,1.0,2.9,16.3,1.0,0.5,4.31,0.0,25.86,1.0,1.0,2.75,0.0,14.483333333333333,20,Tuesday,1
19684,74,238,1.0,2.85,17.7,1.0,0.5,4.59,0.0,27.54,1.0,1.0,2.75,0.0,15.816666666666666,20,Tuesday,1
19685,188,77,1.0,0.0,22.5,0.0,1.5,0.0,0.0,24.0,1.0,1.0,0.0,0.0,18.25,20,Tuesday,1
19686,74,239,1.0,4.6,24.0,1.0,0.5,5.85,0.0,35.1,1.0,1.0,2.75,0.0,18.316666666666666,20,Tuesday,1
19687,74,75,1.0,1.46,10.0,1.0,0.5,2.5,0.0,15.0,1.0,1.0,0.0,0.0,7.75,20,Tuesday,1
19689,74,151,1.0,2.2,12.1,1.0,0.5,1.46,0.0,16.06,1.0,1.0,0.0,0.0,9.116666666666667,20,Wednesday,1
19690,75,143,1.0,3.34,19.1,1.0,0.5,5.02,0.0,30.12,1.0,1.0,2.75,0.75,16.516666666666666,20,Tuesday,1
19692,166,166,1.0,0.74,6.5,1.0,0.5,2.25,0.0,11.25,1.0,1.0,0.0,0.0,4.15,20,Tuesday,1
19693,166,236,1.0,2.26,14.2,1.0,0.5,0.0,0.0,19.45,2.0,1.0,2.75,0.0,11.266666666666667,20,Tuesday,1
19694,75,166,1.0,2.05,12.8,1.0,0.5,3.06,0.0,18.36,1.0,1.0,0.0,0.0,9.75,20,Tuesday,1
19695,82,129,1.0,1.13,9.3,1.0,0.5,0.0,0.0,11.8,1.0,1.0,0.0,0.0,7.683333333333334,20,Tuesday,1
19696,75,236,1.0,0.46,6.5,1.0,0.5,0.0,0.0,11.75,2.0,1.0,2.75,0.0,4.5,20,Tuesday,1
19697,75,166,1.0,1.97,12.1,1.0,0.5,2.92,0.0,17.52,1.0,1.0,0.0,0.0,9.266666666666667,20,Tuesday,1
19698,43,151,1.0,0.91,6.5,1.0,0.5,2.0,0.0,11.0,1.0,1.0,0.0,0.0,3.3833333333333333,20,Tuesday,1
19699,75,151,1.0,1.07,6.5,1.0,0.5,0.0,0.0,9.0,2.0,1.0,0.0,0.0,3.933333333333333,20,Tuesday,1
19700,75,236,1.0,0.7,5.8,1.0,0.5,2.76,0.0,13.81,1.0,1.0,2.75,0.0,3.7333333333333334,20,Tuesday,1
19701,134,216,1.0,3.49,17.7,1.0,0.5,0.0,0.0,20.2,2.0,1.0,0.0,0.0,13.266666666666667,20,Tuesday,1
19704,210,55,1.0,1.38,10.0,1.0,0.5,2.5,0.0,15.0,1.0,1.0,0.0,0.0,8.116666666666667,20,Tuesday,1
19705,74,74,1.0,0.52,5.8,1.0,0.5,0.0,0.0,8.3,2.0,1.0,0.0,0.0,3.566666666666667,20,Tuesday,1
19706,74,151,1.0,2.32,12.8,1.0,0.5,0.0,0.0,15.3,1.0,1.0,0.0,0.0,9.8,20,Tuesday,1
19707,74,238,1.0,2.81,15.6,1.0,0.5,4.17,0.0,25.02,1.0,1.0,2.75,0.0,12.683333333333334,20,Tuesday,1
19708,95,95,1.0,0.0,22.0,0.0,0.0,1.0,0.0,24.0,1.0,2.0,0.0,0.0,0.18333333333333332,20,Tuesday,1
19710,112,231,1.0,0.0,18.4,1.0,0.5,3.66,0.0,28.06,1.0,1.0,2.75,0.75,22.583333333333332,21,Tuesday,1
19711,97,148,1.0,5.14,24.7,1.0,0.5,0.0,0.0,30.7,2.0,1.0,2.75,0.75,16.916666666666668,21,Tuesday,1
19713,74,166,1.0,1.93,12.1,1.0,0.5,3.65,0.0,18.25,1.0,1.0,0.0,0.0,9.666666666666666,21,Tuesday,1
19714,66,61,1.0,3.7,22.6,1.0,1.5,5.0,0.0,30.1,1.0,1.0,0.0,0.0,21.45,21,Tuesday,1
19715,75,263,1.0,1.12,9.3,1.0,0.5,2.91,0.0,17.46,1.0,1.0,2.75,0.0,7.483333333333333,21,Tuesday,1
19717,74,142,1.0,4.31,20.5,1.0,0.5,5.01,0.0,30.06,1.0,1.0,2.75,0.0,16.883333333333333,21,Tuesday,1
19719,75,236,1.0,0.9,5.8,1.0,0.5,2.21,0.0,13.26,1.0,1.0,2.75,0.0,2.8833333333333333,19,Tuesday,1
19720,92,73,1.0,1.95,12.1,1.0,0.5,2.92,0.0,17.52,1.0,1.0,0.0,0.0,10.35,21,Tuesday,1
19721,41,74,1.0,0.87,7.2,1.0,0.5,0.0,0.0,9.7,1.0,1.0,0.0,0.0,5.716666666666667,21,Tuesday,1
19722,41,166,1.0,1.31,10.0,1.0,0.5,0.0,0.0,12.5,2.0,1.0,0.0,0.0,8.733333333333333,21,Tuesday,1
19723,66,209,1.0,2.0,11.4,1.0,0.5,3.48,0.0,20.88,1.0,1.0,2.75,0.75,8.083333333333334,21,Tuesday,1
19725,130,219,1.0,4.31,19.1,1.0,0.5,4.32,0.0,25.92,1.0,1.0,0.0,0.0,9.766666666666667,21,Tuesday,1
19726,244,244,1.0,0.96,7.9,1.0,0.5,2.08,0.0,12.48,1.0,1.0,0.0,0.0,5.583333333333333,21,Tuesday,1
19727,75,238,1.0,2.32,14.2,1.0,0.5,1.94,0.0,21.39,1.0,1.0,2.75,0.0,12.95,21,Tuesday,1
19728,95,102,1.0,1.79,10.7,1.0,0.5,2.64,0.0,15.84,1.0,1.0,0.0,0.0,8.133333333333333,21,Tuesday,1
19730,7,179,1.0,0.92,7.9,1.0,0.5,1.0,0.0,11.4,1.0,1.0,0.0,0.0,6.383333333333334,21,Tuesday,1
19731,43,233,1.0,3.22,17.0,1.0,0.5,4.6,0.0,27.6,1.0,1.0,2.75,0.75,13.483333333333333,21,Tuesday,1
19732,74,244,1.0,3.38,18.4,1.0,0.5,1.0,0.0,21.9,1.0,1.0,0.0,0.0,12.933333333333334,21,Tuesday,1
19733,43,263,1.0,1.36,9.3,1.0,0.5,2.91,0.0,17.46,1.0,1.0,2.75,0.0,6.85,21,Tuesday,1
19734,129,129,1.0,1.93,10.7,1.0,0.5,0.0,0.0,13.2,2.0,1.0,0.0,0.0,6.433333333333334,21,Tuesday,1
19737,95,95,1.0,0.25,6.5,1.0,0.5,2.7,0.0,11.7,1.0,1.0,0.0,0.0,5.533333333333333,22,Tuesday,1
19738,210,29,1.0,0.83,7.2,1.0,0.5,2.91,0.0,12.61,1.0,1.0,0.0,0.0,5.216666666666667,21,Tuesday,1
19739,75,151,1.0,1.88,12.1,1.0,0.5,3.65,0.0,18.25,1.0,1.0,0.0,0.0,11.65,21,Tuesday,1
19740,97,33,1.0,0.56,7.9,1.0,0.5,2.08,0.0,12.48,1.0,1.0,0.0,0.0,7.333333333333333,21,Tuesday,1
19741,97,181,1.0,1.11,12.8,1.0,0.5,0.0,0.0,15.3,2.0,1.0,0.0,0.0,14.783333333333333,21,Tuesday,1
19742,33,54,1.0,1.3,8.6,1.0,0.5,2.22,0.0,13.32,1.0,1.0,0.0,0.0,6.383333333333334,21,Tuesday,1
19744,7,179,1.0,1.04,8.6,1.0,0.5,1.11,0.0,12.21,1.0,1.0,0.0,0.0,7.2,21,Tuesday,1
19747,74,75,1.0,0.77,6.5,1.0,0.5,1.0,0.0,10.0,1.0,1.0,0.0,0.0,4.183333333333334,21,Tuesday,1
19748,75,42,1.0,1.35,7.9,1.0,0.5,0.0,0.0,10.4,2.0,1.0,0.0,0.0,4.366666666666666,21,Tuesday,1
19749,74,238,1.0,3.08,17.7,1.0,0.5,4.59,0.0,27.54,1.0,1.0,2.75,0.0,15.45,21,Tuesday,1
19750,65,195,1.0,2.3,14.2,1.0,0.5,3.34,0.0,20.04,1.0,1.0,0.0,0.0,12.033333333333333,21,Tuesday,1
19752,75,74,1.0,1.36,7.2,1.0,0.5,5.0,0.0,14.7,1.0,1.0,0.0,0.0,3.7666666666666666,21,Tuesday,1
19753,171,171,1.0,0.0,10.0,0.0,0.0,0.0,0.0,11.0,1.0,2.0,0.0,0.0,0.05,21,Tuesday,1
19755,74,263,1.0,1.97,12.8,1.0,0.5,3.61,0.0,21.66,1.0,1.0,2.75,0.0,11.516666666666667,21,Tuesday,1
19756,129,129,1.0,1.1,10.0,1.0,0.5,2.5,0.0,15.0,1.0,1.0,0.0,0.0,9.45,21,Tuesday,1
19758,75,142,1.0,2.38,13.5,1.0,0.5,2.0,0.0,20.75,1.0,1.0,2.75,0.0,10.233333333333333,21,Tuesday,1
19759,74,75,1.0,1.4,8.6,1.0,1.5,0.0,0.0,11.1,2.0,1.0,0.0,0.0,5.9,21,Tuesday,1
19761,244,243,1.0,0.83,7.9,1.0,0.5,2.08,0.0,12.48,1.0,1.0,0.0,0.0,6.066666666666666,21,Tuesday,1
19763,157,157,1.0,0.0,15.0,0.0,0.0,1.0,0.0,17.0,1.0,2.0,0.0,0.0,0.06666666666666667,21,Tuesday,1
19764,210,210,1.0,0.9,7.2,1.0,1.5,1.9,0.0,11.6,1.0,1.0,0.0,0.0,5.733333333333333,21,Tuesday,1
19765,210,29,1.0,0.84,7.9,1.0,0.5,2.5,0.0,12.9,1.0,1.0,0.0,0.0,6.05,21,Tuesday,1
19766,210,210,1.0,0.9,7.2,1.0,0.5,0.08,0.0,9.78,1.0,1.0,0.0,0.0,4.983333333333333,21,Tuesday,1
19768,74,244,1.0,2.78,14.9,1.0,0.5,3.48,0.0,20.88,1.0,1.0,0.0,0.0,10.866666666666667,21,Tuesday,1
19769,33,52,1.0,0.6,5.8,1.0,1.5,0.0,0.0,8.3,2.0,1.0,0.0,0.0,4.416666666666667,21,Tuesday,1
19770,33,52,1.0,0.7,5.8,1.0,1.5,0.0,0.0,8.3,2.0,1.0,0.0,0.0,4.0,21,Tuesday,1
19771,95,196,1.0,1.28,7.9,1.0,0.5,2.08,0.0,12.48,1.0,1.0,0.0,0.0,5.983333333333333,20,Tuesday,1
19772,82,173,1.0,0.95,7.9,1.0,0.5,0.0,0.0,10.4,1.0,1.0,0.0,0.0,7.316666666666666,22,Tuesday,1
19773,130,216,1.0,2.84,15.6,1.0,0.5,3.62,0.0,21.72,1.0,1.0,0.0,0.0,13.3,22,Tuesday,1
19774,74,42,1.0,1.53,10.0,1.0,0.5,3.0,0.0,15.5,1.0,1.0,0.0,0.0,8.016666666666667,20,Tuesday,1
19775,92,73,1.0,2.03,12.8,1.0,0.5,0.0,0.0,15.3,1.0,1.0,0.0,0.0,10.75,22,Tuesday,1
19776,92,252,1.0,2.44,12.8,1.0,0.5,3.82,0.0,19.12,1.0,1.0,0.0,0.0,8.216666666666667,22,Tuesday,1
19777,75,263,1.0,1.52,9.3,1.0,0.5,0.0,0.0,14.55,2.0,1.0,2.75,0.0,7.033333333333333,22,Tuesday,1
19778,65,49,1.0,0.0,7.9,2.5,1.5,2.35,0.0,14.25,1.0,1.0,0.0,0.0,8.0,22,Tuesday,1
19780,95,135,1.0,2.49,14.9,1.0,0.5,3.48,0.0,20.88,1.0,1.0,0.0,0.0,12.783333333333333,22,Tuesday,1
19782,223,223,1.0,0.58,5.8,1.0,0.5,1.66,0.0,9.96,1.0,1.0,0.0,0.0,3.783333333333333,22,Tuesday,1
19783,75,238,1.0,1.69,10.7,1.0,0.5,0.0,0.0,15.95,2.0,1.0,2.75,0.0,8.083333333333334,22,Tuesday,1
19784,82,129,1.0,1.5,11.4,1.0,1.5,5.0,0.0,18.9,1.0,1.0,0.0,0.0,10.383333333333333,22,Tuesday,1
19785,74,74,1.0,0.2,10.0,0.0,0.0,2.2,0.0,13.2,1.0,2.0,0.0,0.0,0.4666666666666667,22,Tuesday,1
19786,75,263,1.0,1.54,10.0,1.0,0.5,3.05,0.0,18.3,1.0,1.0,2.75,0.0,7.5,22,Tuesday,1
19787,74,238,1.0,2.65,13.5,1.0,0.5,3.0,0.0,21.75,1.0,1.0,2.75,0.0,9.366666666666667,22,Tuesday,1
19788,74,75,1.0,1.4,9.3,1.0,0.5,1.0,0.0,12.8,1.0,1.0,0.0,0.0,8.0,22,Tuesday,1
19789,43,143,1.0,2.42,13.5,1.0,0.5,2.81,0.0,21.56,1.0,1.0,2.75,0.0,10.266666666666667,22,Tuesday,1
19790,83,157,1.0,1.54,10.7,1.0,0.5,3.3,0.0,16.5,1.0,1.0,0.0,0.0,8.883333333333333,22,Tuesday,1
19791,179,249,1.0,0.0,17.7,1.0,0.5,0.0,0.0,23.7,2.0,1.0,2.75,0.75,21.866666666666667,22,Tuesday,1
19793,95,196,1.0,2.36,12.8,1.0,0.5,0.0,0.0,15.3,2.0,1.0,0.0,0.0,10.083333333333334,22,Tuesday,1
19795,95,28,1.0,0.63,10.0,1.0,0.5,2.5,0.0,15.0,1.0,1.0,0.0,0.0,9.416666666666666,22,Tuesday,1
19796,75,263,1.0,1.4,10.7,1.0,0.5,0.0,0.0,15.95,1.0,1.0,2.75,0.0,9.016666666666667,22,Tuesday,1
19797,75,74,1.0,1.44,7.9,1.0,0.5,0.0,0.0,10.4,1.0,1.0,0.0,0.0,3.65,22,Tuesday,1
19798,97,97,1.0,1.12,8.6,1.0,0.5,2.78,0.0,13.88,1.0,1.0,0.0,0.0,6.866666666666666,22,Tuesday,1
19799,97,225,1.0,3.62,21.2,1.0,0.5,4.74,0.0,28.44,1.0,1.0,0.0,0.0,21.3,22,Tuesday,1
19800,97,97,1.0,0.19,3.7,1.0,0.5,0.0,0.0,6.2,2.0,1.0,0.0,0.0,1.6,22,Tuesday,1
19801,97,66,1.0,1.59,13.5,1.0,0.5,2.4,0.0,18.4,1.0,1.0,0.0,0.0,12.916666666666666,22,Tuesday,1
19803,75,166,1.0,2.12,14.9,1.0,0.5,3.48,0.0,20.88,1.0,1.0,0.0,0.0,14.366666666666667,22,Tuesday,1
19804,75,141,1.0,2.66,15.6,1.0,0.5,4.32,0.0,25.92,1.0,1.0,2.75,0.75,12.983333333333333,22,Tuesday,1
19806,74,74,1.0,0.13,4.4,1.0,0.5,0.0,0.0,6.9,3.0,1.0,0.0,0.0,2.9166666666666665,22,Tuesday,1
19807,74,140,1.0,3.48,19.8,1.0,0.5,6.26,0.0,31.31,1.0,1.0,2.75,0.0,16.033333333333335,22,Tuesday,1
19808,260,157,1.0,1.36,9.3,1.0,0.5,0.0,0.0,11.8,2.0,1.0,0.0,0.0,7.083333333333333,22,Tuesday,1
19809,74,116,1.0,2.2,14.2,1.0,0.5,3.34,0.0,20.04,1.0,1.0,0.0,0.0,13.183333333333334,22,Tuesday,1
19811,75,236,1.0,0.97,7.9,1.0,0.5,0.0,0.0,13.15,2.0,1.0,2.75,0.0,6.283333333333333,22,Tuesday,1
19812,244,244,1.0,0.54,5.1,1.0,0.5,0.0,0.0,7.6,2.0,1.0,0.0,0.0,2.8333333333333335,22,Tuesday,1
19813,95,160,1.0,3.3,19.8,1.0,0.5,4.0,0.0,26.3,1.0,1.0,0.0,0.0,17.583333333333332,22,Tuesday,1
19814,74,151,1.0,2.04,11.4,1.0,0.5,2.78,0.0,16.68,1.0,1.0,0.0,0.0,9.116666666666667,22,Tuesday,1
19815,74,152,1.0,1.68,10.7,1.0,0.5,2.38,0.0,15.58,1.0,1.0,0.0,0.0,8.65,22,Tuesday,1
19816,223,223,1.0,1.23,9.3,1.0,0.5,2.95,0.0,14.75,1.0,1.0,0.0,0.0,7.183333333333334,22,Tuesday,1
19817,223,223,1.0,0.75,6.5,1.0,0.5,2.7,0.0,11.7,1.0,1.0,0.0,0.0,4.583333333333333,22,Tuesday,1
19818,97,125,1.0,3.9,19.1,4.5,1.5,5.0,0.0,30.1,1.0,1.0,2.75,0.75,17.866666666666667,22,Tuesday,1
19819,256,260,1.0,4.9,23.3,1.0,0.5,0.0,0.0,25.8,2.0,1.0,0.0,0.0,15.166666666666666,23,Tuesday,1
19820,260,223,1.0,2.6,13.5,1.0,1.5,0.0,0.0,16.0,1.0,1.0,0.0,0.0,8.233333333333333,23,Tuesday,1
19821,74,244,1.0,3.02,17.0,1.0,0.5,3.0,0.0,21.8,1.0,1.0,0.0,0.0,15.466666666666667,23,Tuesday,1
19822,130,216,1.0,1.33,9.3,1.0,0.5,0.0,0.0,11.8,1.0,1.0,0.0,0.0,7.866666666666666,23,Tuesday,1
19823,75,74,1.0,1.44,7.9,1.0,0.5,2.08,0.0,12.48,1.0,1.0,0.0,0.0,4.5,21,Tuesday,1
19824,42,41,1.0,0.99,7.2,1.0,0.5,0.0,0.0,9.7,2.0,1.0,0.0,0.0,4.3,23,Tuesday,1
19825,97,181,1.0,1.44,10.0,1.0,0.5,2.5,0.0,15.0,1.0,1.0,0.0,0.0,8.066666666666666,23,Tuesday,1
19826,92,53,1.0,1.78,10.7,1.0,0.5,2.64,0.0,15.84,1.0,1.0,0.0,0.0,7.683333333333334,23,Tuesday,1
19827,75,74,1.0,1.36,7.9,1.0,0.5,1.04,0.0,11.44,1.0,1.0,0.0,0.0,5.083333333333333,23,Tuesday,1
19828,75,229,1.0,2.92,14.9,1.0,0.5,4.18,0.0,25.08,1.0,1.0,2.75,0.75,10.9,23,Tuesday,1
19829,95,121,1.0,2.8,17.7,1.0,0.5,0.0,0.0,20.2,2.0,1.0,0.0,0.0,16.3,23,Tuesday,1
19830,95,121,1.0,2.87,17.0,1.0,0.5,0.0,0.0,19.5,2.0,1.0,0.0,0.0,14.583333333333334,23,Tuesday,1
19831,130,216,1.0,3.24,17.0,1.0,0.5,0.0,0.0,19.5,2.0,1.0,0.0,0.0,12.25,23,Tuesday,1
19832,210,210,1.0,1.2,9.3,1.0,1.5,2.35,0.0,14.15,1.0,1.0,0.0,0.0,7.133333333333334,23,Tuesday,1
19833,145,100,1.0,3.61,19.8,1.0,0.5,5.16,0.0,30.96,1.0,1.0,2.75,0.75,16.683333333333334,23,Tuesday,1
19834,80,80,1.0,0.0,18.0,0.0,0.0,0.0,0.0,19.0,1.0,2.0,0.0,0.0,0.08333333333333333,23,Tuesday,1
19835,74,151,1.0,1.63,12.1,1.0,0.5,0.73,0.0,15.33,1.0,1.0,0.0,0.0,9.916666666666666,23,Tuesday,1
19837,75,74,1.0,1.25,7.2,1.0,0.5,1.94,0.0,11.64,1.0,1.0,0.0,0.0,4.233333333333333,23,Tuesday,1
19838,129,173,1.0,1.61,10.7,1.0,0.5,2.0,0.0,15.2,1.0,1.0,0.0,0.0,8.65,23,Tuesday,1
19839,129,129,1.0,1.41,7.5,0.5,0.5,0.0,0.0,8.8,2.0,1.0,0.0,0.0,8.583333333333334,23,Tuesday,1
19840,181,89,1.0,2.97,16.3,1.0,0.5,0.0,0.0,18.8,2.0,1.0,0.0,0.0,12.633333333333333,23,Tuesday,1
19842,75,238,1.0,1.63,12.1,1.0,0.5,3.0,0.0,20.35,1.0,1.0,2.75,0.0,9.866666666666667,23,Tuesday,1
19843,20,20,1.0,0.0,3.0,6.0,1.5,0.0,0.0,10.5,3.0,1.0,0.0,0.0,0.3333333333333333,23,Tuesday,1
19844,20,20,1.0,0.0,3.0,1.0,1.5,0.0,0.0,5.5,3.0,1.0,0.0,0.0,0.26666666666666666,23,Tuesday,1
19845,74,41,1.0,1.25,8.6,1.0,0.5,2.22,0.0,13.32,1.0,1.0,0.0,0.0,5.683333333333334,23,Wednesday,1
19846,130,122,1.0,2.73,14.9,1.0,0.5,3.48,0.0,20.88,1.0,1.0,0.0,0.0,11.583333333333334,23,Tuesday,1
19847,75,238,1.0,2.36,14.9,1.0,0.5,0.0,0.0,20.15,2.0,1.0,2.75,0.0,13.566666666666666,23,Tuesday,1
19848,134,134,1.0,0.93,7.9,1.0,0.5,2.08,0.0,12.48,1.0,1.0,0.0,0.0,5.933333333333334,23,Tuesday,1
19849,74,24,1.0,2.1,12.1,1.0,0.5,2.92,0.0,17.52,1.0,1.0,0.0,0.0,9.683333333333334,23,Tuesday,1
19852,139,130,1.0,4.17,19.1,1.0,0.5,0.0,0.0,21.6,2.0,1.0,0.0,0.0,13.833333333333334,0,Wednesday,1
19853,130,205,1.0,3.94,19.8,1.0,0.5,0.0,0.0,22.3,1.0,1.0,0.0,0.0,15.383333333333333,0,Wednesday,1
19854,82,82,1.0,1.59,10.7,1.0,0.5,2.0,0.0,15.2,1.0,1.0,0.0,0.0,8.7,20,Tuesday,1
19855,210,150,1.0,1.0,8.6,1.0,1.5,2.2,0.0,13.3,1.0,1.0,0.0,0.0,6.05,0,Wednesday,1
19857,263,238,1.0,1.69,10.0,1.0,0.5,0.0,0.0,15.25,2.0,1.0,2.75,0.0,7.466666666666667,0,Wednesday,1
19858,95,95,1.0,0.67,7.9,1.0,0.5,2.08,0.0,12.48,1.0,1.0,0.0,0.0,6.6,0,Wednesday,1
19859,95,135,1.0,1.97,12.8,1.0,0.5,0.0,0.0,15.3,1.0,1.0,0.0,0.0,10.616666666666667,1,Wednesday,1
19860,129,145,1.0,4.27,21.9,1.0,0.5,2.0,0.0,26.4,1.0,1.0,0.0,0.0,14.816666666666666,0,Wednesday,1
19861,82,82,1.0,1.11,6.5,0.5,0.5,0.0,0.0,7.8,2.0,1.0,0.0,0.0,6.483333333333333,0,Wednesday,1
19862,75,238,1.0,2.81,15.6,1.0,0.5,0.83,0.0,21.68,1.0,1.0,2.75,0.0,14.2,0,Wednesday,1
19863,75,75,1.0,0.4,4.4,1.0,0.5,0.0,0.0,6.9,2.0,1.0,0.0,0.0,1.5,0,Wednesday,1
19864,130,218,1.0,3.47,18.4,1.0,0.5,4.18,0.0,25.08,1.0,1.0,0.0,0.0,14.883333333333333,0,Wednesday,1
19865,95,197,1.0,3.32,17.0,1.0,0.5,0.0,0.0,19.5,2.0,1.0,0.0,0.0,12.216666666666667,0,Wednesday,1
19866,216,130,1.0,0.56,6.5,1.0,0.5,0.0,0.0,9.0,2.0,1.0,0.0,0.0,4.166666666666667,0,Wednesday,1
19867,127,136,1.0,0.63,5.8,1.0,0.5,1.66,0.0,9.96,1.0,1.0,0.0,0.0,4.583333333333333,0,Wednesday,1
19868,74,74,1.0,0.52,4.4,1.0,0.5,1.38,0.0,8.28,1.0,1.0,0.0,0.0,1.3833333333333333,23,Tuesday,1
19869,129,260,1.0,0.71,7.9,1.0,0.5,0.0,0.0,10.4,2.0,1.0,0.0,0.0,6.466666666666667,1,Wednesday,1
19870,75,238,1.0,1.1,8.6,1.0,0.5,2.22,0.0,13.32,1.0,1.0,0.0,0.0,6.083333333333333,23,Tuesday,1
19871,75,236,1.0,1.48,8.6,1.0,0.5,1.0,0.0,14.85,1.0,1.0,2.75,0.0,5.05,1,Wednesday,1
19872,65,66,1.0,0.0,6.5,1.0,1.5,1.8,0.0,10.8,1.0,1.0,0.0,0.0,5.466666666666667,1,Wednesday,1
19873,74,263,1.0,1.4,12.1,1.0,0.5,3.47,0.0,20.82,1.0,1.0,2.75,0.0,10.616666666666667,1,Wednesday,1
19874,129,129,1.0,1.52,17.3,0.0,0.0,0.0,0.0,17.6,1.0,2.0,0.0,0.0,6.716666666666667,1,Wednesday,1
19875,129,129,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.38333333333333336,1,Wednesday,1
19876,173,173,1.0,0.1,20.0,0.0,0.0,4.0,0.0,24.0,1.0,2.0,0.0,0.0,0.7333333333333333,1,Wednesday,1
19878,38,38,1.0,0.0,25.0,0.0,0.0,5.2,0.0,31.2,1.0,2.0,0.0,0.0,0.06666666666666667,1,Wednesday,1
19880,92,92,1.0,0.34,10.0,0.0,0.0,2.2,0.0,13.2,1.0,2.0,0.0,0.0,0.23333333333333334,2,Wednesday,1
19881,75,226,1.0,5.56,26.1,1.0,0.5,0.0,0.0,32.1,2.0,1.0,2.75,0.75,19.383333333333333,1,Wednesday,1
19882,129,264,1.0,0.0,21.0,0.0,0.0,0.01,0.0,22.01,1.0,2.0,0.0,0.0,0.05,2,Wednesday,1
19883,82,129,1.0,1.18,10.0,1.0,0.5,0.0,0.0,12.5,1.0,1.0,0.0,0.0,8.133333333333333,2,Wednesday,1
19884,129,129,1.0,0.69,6.5,1.0,0.5,1.8,0.0,10.8,1.0,1.0,0.0,0.0,4.733333333333333,2,Wednesday,1
19886,7,7,1.0,0.0,3.0,1.0,0.5,0.0,0.0,5.5,2.0,1.0,0.0,0.0,0.3,2,Wednesday,1
19888,166,41,1.0,1.03,7.9,1.0,0.5,2.08,0.0,12.48,1.0,1.0,0.0,0.0,5.266666666666667,2,Wednesday,1
19889,92,92,1.0,0.0,10.0,0.0,0.0,2.2,0.0,13.2,1.0,2.0,0.0,0.0,1.1166666666666667,2,Wednesday,1
